,first_loan_local_disbursement_month,months_since_first_loan_disbursed,count_borrowers,count_loans,total_amount,total_interest_assessed,total_rollover_charged,total_rollover_reversed,default_rate_amount_7d,default_rate_amount_30d,default_rate_amount_51d,default_rate_amount_365d
1099,2018-07,23,748,907,6120000.0,729880.0,67801.0,11773.0,0.12240094664138164,0.0791320097009388,0.06181840417330606,0.0470228390120909
1100,2018-07,22,634,750,4171000.0,450240.0,37777.0,5974.0,0.10283760043363885,0.07148460716069506,0.06184866893595795,0.04484121865191735
1101,2018-07,21,577,712,3515000.0,352840.0,37074.0,5701.0,0.1229860354094917,0.08321053933582148,0.0704642919152637,0.044278311891119755
1102,2018-07,48,48,48,994000.0,148510.0,0.0,0.0,,,,
1103,2018-08,0,83010,166677,441572000.0,61738790.0,5975776.0,368.0,0.1523290242339608,0.12261253916468384,0.11314132259589682,0.09764634399302659
1104,2018-08,1,46376,61508,297341000.0,40421600.0,4698577.0,0.0,0.1758343037330529,0.14389200681291725,0.13333671361506624,0.11761968752620405
1105,2018-08,2,38912,49542,310648000.0,41217450.0,4736971.0,0.0,0.16996220817290603,0.13083605059467615,0.12060342456729305,0.10549090081661887
1106,2018-08,3,32044,39676,315031000.0,40390870.0,4936990.0,1656.0,0.17507173759460698,0.1327798023680714,0.12154283436088266,0.10516762858453031
1107,2018-08,4,27605,33874,332879000.0,42045930.0,5667442.0,1621.0,0.19081817646433633,0.14295659600325478,0.13162409865503186,0.11388306419236426
1108,2018-08,5,23642,28477,303063000.0,37974800.0,4878076.0,1472.0,0.18124691600284704,0.13737813619599237,0.1274874140765687,0.10868672145630333
1109,2018-08,6,19864,22801,268901000.0,31209900.0,4190329.0,0.0,0.1765895082032409,0.1274146207797404,0.11495889462926255,0.09860145428192185
1110,2018-08,7,18433,21810,278359000.0,33086610.0,4933784.0,3772.0,0.19926302932845796,0.13781655843576077,0.12263805668258794,0.1032304260934784
1111,2018-08,8,16116,18662,248616000.0,31558080.0,4455842.0,5864.0,0.20100660357652414,0.14454967691800763,0.1276747494521079,0.10846913634673891
1112,2018-08,9,14397,16815,232671000.0,29404010.0,4061991.0,7452.0,0.1954644950704094,0.13182617446981226,0.11676167305507769,0.09309101541663571
1113,2018-08,10,12603,14423,207453000.0,25826940.0,3833889.0,9889.0,0.20735550267411176,0.13328358668640355,0.11321498218093849,0.0905548878851749
1114,2018-08,11,11364,13199,197111000.0,24134760.0,3352817.0,4387.0,0.1910600942542609,0.12494777376486849,0.1086157625605495,0.08720558928325779
1115,2018-08,12,9442,11012,175409000.0,21331980.0,2505403.0,12666.0,0.16063066790686403,0.10622460726839382,0.08922450795717526,0.07169519713352161
1116,2018-08,13,7880,8963,150696000.0,18461280.0,1878286.0,18802.0,0.1405588751486191,0.09731446733131517,0.08278786296412759,0.06710595502692113
1117,2018-08,14,7196,8380,143051000.0,18213870.0,1876658.0,47075.0,0.147361643723697,0.09604140482952829,0.08349403761954596,0.06647428150116312
1118,2018-08,15,6346,7307,127350000.0,16285680.0,1657091.0,71224.0,0.14640575036513603,0.09449408910027902,0.08052414067383966,0.06812334151975433
